Job Name	ComaprisonNewOldYoung

Sample
c-1	ms2_HCD_Trap01	TQC03.raw
c-2	ms2_HCD_Trap01	TQC04.raw
c-3	ms2_HCD_Trap01	SQC01.raw
c-4	ms2_HCD_Trap01	TQC02.raw
s1-1	ms2_HCD_Trap01	G113_3.raw
s1-2	ms2_HCD_Trap01	G113_16.raw
s2-1	ms2_HCD_Trap01	G113-4.raw
s2-2	ms2_HCD_Trap01	G113_11.raw
s3-1	ms2_HCD_Trap01	G112_19.raw
s3-2	ms2_HCD_Trap01	G112_12.raw
s4-1	ms2_HCD_Trap01	G112_10.raw
s4-2	ms2_HCD_Trap01	G112_18.raw

Result
LipidMolec	Class	FA	FA Group Key	Counts	Isomer	MSnNum	Calc Mass	Formula	BaseRt	MainIon	Duplication Group	Duplication Rank	ARatio[s1/c]	ARatio[s2/c]	ARatio[s3/c]	ARatio[s4/c]	HRatio[s1/c]	HRatio[s2/c]	HRatio[s3/c]	HRatio[s4/c]	APValue[s1]	APValue[s2]	APValue[s3]	APValue[s4]	MainGrade[c]	MainGrade[s1]	MainGrade[s2]	MainGrade[s3]	MainGrade[s4]	MainPQ[c]	MainPQ[s1]	MainPQ[s2]	MainPQ[s3]	MainPQ[s4]	IDNum[c]	IDNum[s1]	IDNum[s2]	IDNum[s3]	IDNum[s4]	MainMScore[c]	MainMScore[s1]	MainMScore[s2]	MainMScore[s3]	MainMScore[s4]	MainOccupy[c]	MainOccupy[s1]	MainOccupy[s2]	MainOccupy[s3]	MainOccupy[s4]	MainArea[c]	MainArea[s1]	MainArea[s2]	MainArea[s3]	MainArea[s4]	MainHeight[c]	MainHeight[s1]	MainHeight[s2]	MainHeight[s3]	MainHeight[s4]	AreaRSD[c]	AreaRSD[s1]	AreaRSD[s2]	AreaRSD[s3]	AreaRSD[s4]	HeightRSD[c]	HeightRSD[s1]	HeightRSD[s2]	HeightRSD[s3]	HeightRSD[s4]
LPE(16:0)	LPE	16:0	16:0	1	3	0	453.2855	C21 H44 O7 N1 P1	2.126	+Na	34	1	1.573	0.487	0.817	0.435	1.305	0.681	0.633	0.44	0.433	0.44	0.793	0.394	B	-	-	B	B	0.483	0.773	0.427	0.863	0.285	2	0	0	1	1	28.722	0	0	31.941	31.71	71.27	0	0	79.259	62.917	8.677E07	1.365E08	4.223E07	7.092E07	3.770E07	1.978E07	2.581E07	1.348E07	1.251E07	8.703E06	77.356	45.61	71.582	82.896	64.606	53.761	61.303	64.383	64.699	33.474
LPE(16:0e)	LPE	16:0e	16:0e	1	1	0	439.3063	C21 H46 O6 N1 P1	3.749	+H	35	1	0.95	0.481	0.3	0.56	0.993	0.513	0.34	0.593	0.883	0.121	0.051	0.15	B	-	B	-	-	0.905	0.92	0.915	0.89	0.89	2	0	1	0	0	7.497	0	6.184	0	0	37.486	0	30.766	0	0	3.673E06	3.490E06	1.767E06	1.103E06	2.056E06	4.769E05	4.735E05	2.445E05	1.621E05	2.830E05	32.963	48.523	44.424	45.965	6.843	29.619	47.138	41.722	57.52	7.322
LPE(16:1)	LPE	16:1	16:1	2	2	0	451.2699	C21 H42 O7 N1 P1	2.243	+H	20	1	1.031	1.392	0.893	0.975	1.048	1.338	1.015	1.514	0.877	0.026	0.327	0.936	B	B	B	B	B	0.925	0.88	0.88	0.91	0.694	4	2	2	2	2	48.68	48.202	49.134	49.27	48.082	96.779	95.64	97.295	97.758	95.591	4.244E08	4.375E08	5.909E08	3.788E08	4.136E08	6.237E07	6.534E07	8.344E07	6.333E07	9.445E07	12.504	36.539	10.612	5.788	66.686	10.355	25.794	1.517	1.728	15.155
LPE(16:1)	LPE	16:1	16:1	2	2	0	451.2699	C21 H42 O7 N1 P1	2.383	+H	21	1	1.472	1.342	0.654	1.214	1.32	1.242	0.724	1.108	0.418	0.496	0.496	0.666	B	B	B	B	-	0.832	0.95	0.88	0.717	0.96	4	2	2	2	0	42.979	44.146	41.008	45.594	0	85.786	88.116	81.853	91.007	0	2.496E08	3.674E08	3.350E08	1.632E08	3.029E08	3.411E07	4.504E07	4.238E07	2.471E07	3.778E07	60.771	40.573	5.817	27.307	10.504	36.437	42.852	13.449	17.303	12.708
LPE(16:1e)	LPE	16:1e	16:1e	1	1	0	437.2906	C21 H44 O6 N1 P1	3.649	+H	26	1	0.692	0.599	0.471	0.829	0.672	0.639	0.529	0.835	0.233	0.148	0.126	0.521	-	B	-	-	B	0.95	0.91	0.93	0.92	0.895	0	1	0	0	1	0	10.683	0	0	13.826	0	53.151	0	0	68.107	1.442E06	9.974E05	8.636E05	6.793E05	1.196E06	2.012E05	1.353E05	1.286E05	1.064E05	1.681E05	28.246	19.631	27.948	85.384	33.228	23.88	18.193	28.974	74.538	26.493
LPE(16:2e)	LPE	16:2e	16:2e	1	1	0	435.275	C21 H42 O6 N1 P1	2.133	+Na	19	1	0.512	0.577	0.288	0.243	0.668	0.564	0.292	0.249	0.262	0.322	0.052	0.043	B	-	-	-	-	0.958	0.903	0.705	0.79	0.855	1	0	0	0	0	6.494	0	0	0	0	31.989	0	0	0	0	2.636E06	1.348E06	1.522E06	7.584E05	6.393E05	3.656E05	2.444E05	2.061E05	1.068E05	9.089E04	34.431	122.147	108.56	24.557	26.36	18.689	81.768	85.378	60.744	16.928
LPE(17:0)	LPE	17:0	17:0	1	3	0	467.3012	C22 H46 O7 N1 P1	3.305	+H	53	1	0.956	1.793	0.873	1.366	1.082	1.18	0.854	1.39	0.844	0.075	0.583	0.334	B	B	B	B	B	0.685	0.93	0.72	0.835	0.93	1	1	1	1	1	8.962	7.914	9.673	9.452	9.452	88.728	78.359	95.776	92.665	92.663	2.753E06	2.631E06	4.937E06	2.404E06	3.760E06	3.256E05	3.523E05	3.842E05	2.780E05	4.524E05	27.597	11.097	33.419	12.573	44.15	20.505	15.202	26.79	11.995	44.603
LPE(17:0)	LPE	17:0	17:0	1	3	0	467.3012	C22 H46 O7 N1 P1	3.513	+H	54	1	0.499	0.382	0.348	0.895	0.781	0.639	0.556	1.255	0.526	0.422	0.41	0.891	B	-	B	B	B	0.616	0.676	0.469	0.711	0.83	4	0	1	2	1	9.172	0	8.862	9.006	7.988	89.922	0	87.747	90.058	79.884	4.757E06	2.372E06	1.817E06	1.655E06	4.256E06	4.243E05	3.314E05	2.710E05	2.357E05	5.323E05	90.663	113.474	75.329	134.327	64.21	42.432	84.474	66.053	123.592	57.525
LPE(17:0)	LPE	17:0	17:0	1	3	0	467.3012	C22 H46 O7 N1 P1	3.792	+H	55	1	0.455	0.295	0.265	0.465	0.45	0.281	0.257	0.487	0.118	0.057	0.057	0.12	B	B	B	B	B	0.975	0.985	0.94	0.97	0.99	3	2	1	1	2	8.843	8.297	9.18	8.27	8.402	86.693	82.97	89.997	82.698	83.187	4.609E06	2.095E06	1.359E06	1.223E06	2.143E06	6.359E05	2.862E05	1.784E05	1.635E05	3.096E05	35.446	35.789	16.623	69.419	26.7	36.242	31.576	25.994	72.773	24.996
LPE(17:1)	LPE	17:1	17:1	2	2	0	465.2855	C22 H44 O7 N1 P1	2.686	+H	47	1	0.99	0.626	0.781	1.143	1.238	0.926	0.85	1.179	0.983	0.39	0.496	0.651	B	B	B	B	B	0.593	0.725	0.592	0.575	0.8	3	2	2	2	2	9.981	9.835	34.29	10.166	23.961	96.904	94.571	85.086	98.696	79.869	1.197E07	1.185E07	7.494E06	9.346E06	1.368E07	8.547E05	1.058E06	7.911E05	7.265E05	1.007E06	38.49	76.743	95.932	14.527	8.419	12.409	29.725	24.844	0.903	11.931
LPE(17:1)	LPE	17:1	17:1	1	2	0	465.2855	C22 H44 O7 N1 P1	2.807	+H	48	1	1.506	3.127	0.192	0.531	1.788	2.877	0.474	1.164	0.696	0.373	0.524	0.711	B	B	-	-	-	0.69	0.925	0.661	0	0.375	1	1	0	0	0	9.468	8.918	0	0	0	92.825	89.182	0	0	0	4.173E06	6.282E06	1.305E07	8.027E05	2.217E06	3.776E05	6.754E05	1.086E06	1.792E05	4.397E05	153.954	52.679	131.54	126.64	98.398	78.621	51.529	103.267	84.277	34.024
LPE(18:0)	LPE	18:0	18:0	1	1	0	481.3168	C23 H48 O7 N1 P1	4.214	+Na	85	1	0.749	0.625	0.389	0.534	0.754	0.67	0.372	0.536	0.475	0.22	0.086	0.147	B	B	B	B	B	0.972	0.955	0.965	0.95	0.96	4	2	2	2	2	33.907	25.325	23.526	32.321	24.059	84.557	84.137	78.419	80.601	80.195	1.170E07	8.758E06	7.308E06	4.548E06	6.245E06	2.325E06	1.752E06	1.558E06	8.641E05	1.247E06	34.395	58.216	3.607	47.596	11.799	32.812	63.78	2.447	48.186	12.805
LPE(18:0e)	LPE	18:0e	18:0e	2	1	0	467.3376	C23 H50 O6 N1 P1	4.619	+H	86	1	0.935	0.458	0.406	0.581	0.901	0.515	0.393	0.542	0.875	0.134	0.117	0.221	A	A	A	B	A	0.928	0.915	0.905	0.875	0.915	4	2	2	2	1	21.412	15.134	14.625	9.209	21.73	53.53	50.447	48.59	45.817	53.787	3.531E07	3.303E07	1.619E07	1.435E07	2.052E07	5.578E06	5.028E06	2.872E06	2.193E06	3.021E06	38.318	63.013	13.442	44.206	13.616	37.248	63.378	13.477	40.44	13.356
LPE(18:1)	LPE	18:1	18:1	2	2	0	479.3012	C23 H46 O7 N1 P1	3.18	+H	71	1	0.991	1.156	0.909	1.002	1.017	1.205	0.924	1.041	0.972	0.176	0.611	0.989	B	B	B	B	B	0.905	0.935	0.92	0.905	0.915	3	2	2	2	2	48.533	42.908	48.959	48.585	43.148	96.68	85.645	97.528	96.59	86.124	1.490E09	1.477E09	1.722E09	1.355E09	1.493E09	2.074E08	2.110E08	2.500E08	1.916E08	2.159E08	9.622	53.473	12.304	37.668	23.269	7.411	46.657	10.171	27.918	21.812
LPE(18:1)	LPE	18:1	18:1	1	2	0	479.3012	C23 H46 O7 N1 P1	3.796	+H	74	1	2.401	3.923	4.134	4.18	1.727	2.392	1.793	1.988	0.358	0.027	0.066	0.019	B	B	B	-	B	0	0	0	0	0	2	1	1	0	1	9.147	8.234	7.153	0	7.818	90.563	82.335	71.526	0	75.905	5.751E04	1.381E05	2.257E05	2.378E05	2.404E05	5.149E04	8.892E04	1.232E05	9.231E04	1.024E05	111.817	101.76	8.866	51.851	3.811	74.089	89.441	15.451	36.492	18.143
LPE(18:1e)	LPE	18:1e	18:1e	2	1	0	465.3219	C23 H48 O6 N1 P1	4.536	+H	77	1	0.539	0.545	0.439	1.097	0.534	0.501	0.46	1.088	0.141	0.15	0.1	0.797	B	B	B	B	B	0.933	0.89	0.95	0.91	0.91	4	2	2	2	2	15.776	16.063	16.109	15.833	17.305	78.879	80.315	80.543	79.165	85.667	1.370E07	7.388E06	7.463E06	6.016E06	1.502E07	2.303E06	1.229E06	1.154E06	1.059E06	2.506E06	31.071	40.612	44.481	63.909	55.569	30.014	39.572	41.454	62.301	57.088
LPE(18:2)	LPE	18:2	18:2	2	2	0	477.2855	C23 H44 O7 N1 P1	2.478	+H	66	1	0.802	1.03	0.439	0.599	0.847	1.058	0.459	0.651	0.63	0.924	0.098	0.203	B	B	B	B	B	0.93	0.905	0.905	0.91	0.94	4	2	2	2	2	47.796	48.189	48.712	48.52	47.949	95.401	96.185	96.842	96.461	95.707	2.260E08	1.812E08	2.328E08	9.913E07	1.353E08	3.480E07	2.947E07	3.681E07	1.597E07	2.267E07	34.807	79.696	31.606	3.93	14.979	32.87	85.834	36.77	0.778	18.558
LPE(18:2)	LPE	18:2	18:2	2	2	0	477.2855	C23 H44 O7 N1 P1	2.625	+H	67	1	0.866	0.857	0.4	0.498	0.923	0.819	0.372	0.465	0.732	0.548	0.046	0.095	B	B	B	B	B	0.98	0.995	0.98	0.935	0.965	4	2	2	2	2	44.919	43.761	42.349	43.539	45.832	89.66	87.347	84.529	86.904	91.299	1.940E08	1.680E08	1.663E08	7.757E07	9.666E07	2.494E07	2.303E07	2.044E07	9.288E06	1.160E07	27.918	79.704	16.036	9.011	44.362	26.691	77.075	12.6	16.44	50.914
LPE(18:3)	LPE	18:3	18:3	2	2	0	475.2699	C23 H42 O7 N1 P1	2.011	+H	61	1	1.385	0.81	0.485	0.392	0.88	0.804	0.483	0.384	0.59	0.572	0.146	0.097	B	B	B	B	B	0.822	0.785	0.65	0.768	0.817	4	2	2	2	2	47.104	46.77	43.886	45.255	46.93	93.647	93.167	87.422	90.329	93.486	2.896E08	4.010E08	2.347E08	1.405E08	1.135E08	5.012E07	4.411E07	4.028E07	2.421E07	1.926E07	36.535	99.697	40.165	39.211	39.317	30.59	74.771	75.052	41.883	42.414
LPE(18:3)	LPE	18:3	18:3	1	2	0	475.2699	C23 H42 O7 N1 P1	2.13	+H	62	1	1.787	0.553	0.926	0.514	1.305	0.681	0.633	0.452	0.367	0.563	0.927	0.526	-	-	-	-	B	0.325	0.773	0.427	0.863	0.285	0	0	0	0	1	0	0	0	0	8.614	0	0	0	0	82.039	7.630E07	1.363E08	4.223E07	7.064E07	3.924E07	1.978E07	2.581E07	1.348E07	1.251E07	8.941E06	91.706	45.86	71.582	82.67	56.702	53.761	61.303	64.383	64.699	28.821
LPE(19:1)	LPE	19:1	19:1	1	1	0	493.3168	C24 H48 O7 N1 P1	3.176	+H	101	1	0.915	0.023	0.015	1.432	0.745	0.43	0.278	1.114	0.944	0.377	0.374	0.759	B	B	B	B	B	0.602	0.485	0.486	0	0.235	1	1	1	2	1	5.575	5.92	5.745	5.364	5.567	55.193	58.612	56.328	53.108	54.575	1.051E07	9.619E06	2.408E05	1.621E05	1.505E07	5.263E05	3.922E05	2.264E05	1.463E05	5.861E05	131.155	139.092	105.902	101.313	140.554	47.53	100.954	94.198	92.99	117.671
LPE(20:0e)	LPE	20:0e	20:0e	1	1	0	495.3689	C25 H54 O6 N1 P1	5.69	+H	136	1	0.722	0.4	0.289	0.331	0.668	0.598	0.302	0.354	0.535	0.185	0.125	0.14	B	-	B	-	-	0.9	0.925	0.84	0.865	0.895	2	0	1	0	0	7.494	0	5.288	0	0	37.285	0	26.306	0	0	7.214E06	5.207E06	2.885E06	2.088E06	2.389E06	8.761E05	5.849E05	5.239E05	2.645E05	3.097E05	47.589	65.011	67.677	70.42	48.774	48.197	59.22	85.543	49.802	35.627
LPG(6:0)	LPG	6:0	6:0	1	1	0	344.1236	C12 H25 O9 N0 P1	1.188	+H	1	1	0.523	0.908	0.642	0.987	0.519	0.87	0.652	0.95	0.17	0.763	0.282	0.967	-	-	-	B	-	0.95	0.955	0.935	0.945	0.94	0	0	0	1	0	0	0	0	5.596	0	0	0	0	18.17	0	6.338E06	3.318E06	5.757E06	4.068E06	6.258E06	1.409E06	7.309E05	1.225E06	9.186E05	1.339E06	37.925	6.933	0.097	17.026	15.218	39.101	0.339	3.757	9.659	11.362
LPI(18:2)	LPI	18:2	18:2	1	1	0	596.2962	C27 H49 O12 N0 P1	2.066	+H	172	1	0.429	5.387	0.482	0.521	0.466	3.479	0.51	0.529	0.097	0.221	0.045	0.031	-	-	B	-	-	0.912	0.455	0.815	0.855	0.94	0	0	1	0	0	0	0	8.77	0	0	0	0	86.831	0	0	2.320E05	9.954E04	1.250E06	1.118E05	1.209E05	5.405E04	2.519E04	1.880E05	2.758E04	2.860E04	18.701	120.405	129.78	53.772	19.958	28.459	102.523	118.401	27.802	7.292
LPS(16:0)	LPS	16:0	16:0	1	1	0	497.2754	C22 H44 O9 N1 P1	1.733	+Na	50	1	0.79	2.464	0.95	0.603	1.083	2.628	1.138	0.654	0.542	0.204	0.843	0.007	-	-	B	B	-	0.755	0.875	0.785	0.855	0.805	0	0	1	2	0	0	0	16.265	15.727	0	0	0	80.123	78.245	0	9.787E05	7.735E05	2.412E06	9.299E05	5.900E05	1.057E05	1.145E05	2.779E05	1.203E05	6.920E04	10.427	89.201	90.171	54.084	5.27	17.984	96.431	94.967	53.504	11.494
LPS(18:1)	LPS	18:1	18:1	2	1	0	523.291	C24 H46 O9 N1 P1	2.663	+H	96	1	1.064	3.624	1.649	0.898	1.117	3.016	1.311	0.939	0.876	0.171	0.025	0.371	B	B	B	B	B	0.875	0.875	0.9	0.875	0.895	1	1	2	2	1	18.579	13.987	17.877	17.116	16.473	91.523	69.589	88.939	84.731	82.365	2.733E06	2.907E06	9.905E06	4.507E06	2.454E06	3.805E05	4.250E05	1.148E06	4.988E05	3.575E05	13.354	79.802	100.052	21.946	4.106	8.005	80.269	92.648	16.334	1.339
LPS(18:2)	LPS	18:2	18:2	1	1	0	521.2754	C24 H44 O9 N1 P1	2.129	+H	93	1	0.408	11.466	0.554	1.201	0.711	3.689	0.652	0.839	0.195	0.187	0.348	0.651	-	-	B	-	-	0.082	0	0.47	0.264	0.578	0	0	1	0	0	0	0	17.506	0	0	0	0	86.237	0	0	1.378E05	5.621E04	1.581E06	7.639E04	1.655E05	5.830E04	4.147E04	2.151E05	3.799E04	4.889E04	44.407	104.32	132.276	106.457	46.304	8.823	83.62	113.496	65.081	0.603
PA(4:0_16:1)	PA	4:0_16:1	20:1	1	1	0	478.2696	C23 H43 O8 N0 P1	1.901	+NH4	64	1	1.138	0.978	0.69	0.868	1.119	0.997	0.617	0.769	0.794	0.904	0.144	0.571	-	-	-	B	-	0.948	0.965	0.95	0.925	0.89	0	0	0	1	0	0	0	0	6.385	0	0	0	0	31.924	0	2.434E06	2.770E06	2.380E06	1.679E06	2.113E06	2.588E05	2.896E05	2.580E05	1.596E05	1.990E05	22.33	94.454	7.688	11.29	35.319	20.51	95.7	2.097	8.599	29.254
PA(16:0_16:1)	PA	16:0_16:1	32:1	1	2	0	646.4574	C35 H67 O8 N0 P1	9.128	+NH4	272	1	0.671	1.435	1.225	0.851	0.75	1.454	1.373	0.983	0.151	0.088	0.514	0.558	-	-	B	-	-	0.73	0.805	0.82	0.62	0.65	0	0	2	0	0	0	0	22.949	0	0	0	0	76.495	0	0	6.038E06	4.054E06	8.665E06	7.394E06	5.136E06	6.560E05	4.918E05	9.542E05	9.005E05	6.450E05	24.696	3.892	9.015	47.757	38.712	23.664	21.872	14.304	48.74	26.666
PA(16:0_16:1)	PA	16:0_16:1	32:1	1	2	0	646.4574	C35 H67 O8 N0 P1	9.391	+NH4	273	1	0.926	1.545	1.011	1.489	0.819	1.595	1.074	1.454	0.782	0.004	0.95	0.323	A	-	A	A	-	0.895	0.915	0.715	0.74	0.895	1	0	1	2	0	8.844	0	8.759	15.203	0	29.48	0	29.197	50.675	0	2.471E07	2.289E07	3.818E07	2.499E07	3.679E07	2.701E06	2.211E06	4.308E06	2.900E06	3.928E06	11.628	58.106	2.473	34.168	65.948	10.789	56.534	6.134	28.25	59.343
PA(16:0_18:1)	PA	16:0_18:1	34:1	1	2	0	674.4887	C37 H71 O8 N0 P1	11.161	+NH4	421	1	0.501	0.79	0.705	0.572	0.491	0.722	0.665	0.624	0.382	0.697	0.602	0.445	A	A	B	A	A	0.838	0.565	0.675	0.9	0.485	3	1	2	1	1	44.777	32.961	35.016	42.945	45.979	89.554	65.921	87.54	85.889	76.632	1.986E07	9.951E06	1.570E07	1.400E07	1.136E07	1.654E06	8.127E05	1.195E06	1.101E06	1.032E06	66.243	50.285	18.095	52.293	38.659	62.128	55.909	21.277	54.311	51.759
PA(16:0_18:1)	PA	16:0_18:1	34:1	1	2	0	674.4887	C37 H71 O8 N0 P1	11.579	+NH4	422	1	0.716	0.773	0.521	0.618	0.73	0.771	0.489	0.63	0.441	0.383	0.083	0.2	A	B	B	B	A	0.855	0.845	0.885	0.845	0.82	3	1	2	1	1	35.129	16.756	33.632	15.375	21.417	87.823	55.853	84.079	51.251	53.541	1.153E08	8.256E07	8.910E07	6.003E07	7.124E07	9.842E06	7.180E06	7.589E06	4.813E06	6.202E06	27.348	84.48	32.436	15.968	52.743	38.473	85.94	33.35	41.297	48.573
PA(16:1_18:1)	PA	16:1_18:1	34:2	1	1	0	672.473	C37 H69 O8 N0 P1	9.619	+NH4	396	1	0.9	1.171	0.983	1.207	0.89	1.116	0.935	1.237	0.486	0.45	0.919	0.5	A	A	B	B	A	0.903	0.885	0.91	0.895	0.935	3	1	1	1	2	23.465	17.299	7.668	21.915	16.038	46.931	34.598	38.339	54.787	40.096	2.374E09	2.137E09	2.781E09	2.334E09	2.865E09	2.228E08	1.984E08	2.487E08	2.082E08	2.756E08	17.341	2.478	31.235	19.566	47.277	14.743	3.592	33.469	21.873	46.447
PA(18:3_18:3)	PA	18:3_18:3	36:6	1	1	0	692.4417	C39 H65 O8 N0 P1	6.339	+NH4	515	1	0.878	0.372	0.554	0.304	0.745	0.327	0.457	0.296	0.795	0.118	0.249	0.085	A	A	-	A	-	0.685	0.7	0.72	0.635	0.795	3	1	0	1	0	16.426	29.916	0	25.093	0	32.852	59.831	0	50.187	0	1.013E07	8.890E06	3.770E06	5.613E06	3.083E06	8.200E05	6.111E05	2.682E05	3.748E05	2.428E05	40.524	83.455	53.341	54.447	25.11	47.557	83.902	56.177	44.669	23.613
PC(8:0e_6:0)	PC	8:0e_6:0	14:0e	1	1	0	467.3012	C22 H46 O7 N1 P1	2.018	+Na	56	1	0.858	0.966	0.892	0.676	0.74	0.969	0.737	0.664	0.791	0.944	0.795	0.482	-	-	-	B	B	0.7	0.895	0.855	0.885	0.945	0	0	0	1	1	0	0	0	34.216	32.105	0	0	0	85.327	80.061	3.528E06	3.026E06	3.408E06	3.149E06	2.385E06	4.627E05	3.425E05	4.483E05	3.410E05	3.071E05	49.111	92.149	63.577	31.556	67.639	4.612	63.466	64.085	4.598	47.937
PC(8:0_8:0)	PC	8:0_8:0	16:0	1	1	0	509.3118	C24 H48 O8 N1 P1	1.449	+H	105	1	0.938	1.139	0.79	0.864	1.019	1.203	0.847	0.857	0.795	0.439	0.118	0.236	-	-	C	C	A	0.962	0.97	0.975	0.96	0.96	0	0	1	1	2	0	0	8.68	20.184	37.86	0	0	85.099	66.836	94.649	1.421E07	1.333E07	1.618E07	1.123E07	1.227E07	1.684E06	1.716E06	2.026E06	1.427E06	1.443E06	13.012	49.325	26.073	11.84	1.137	14.073	46.104	34.327	16.376	6.948
PC(4:0_12:1)	PC	4:0_12:1	16:1	1	1	0	507.2961	C24 H46 O8 N1 P1	1.353	+H	95	1	1.245	1.385	0.948	1.138	1.339	1.425	0.958	1.101	0.63	0.083	0.814	0.647	-	-	-	-	B	0.935	0.89	0.93	0.775	0.875	0	0	0	0	1	0	0	0	0	26.432	0	0	0	0	87.525	3.994E06	4.970E06	5.532E06	3.787E06	4.543E06	4.115E05	5.509E05	5.863E05	3.942E05	4.533E05	21.514	81.92	7.658	30.924	45.93	18.97	79.459	11.734	29.391	43.628
PC(10:1e_6:0)	PC	10:1e_6:0	16:1e	1	1	0	493.3168	C24 H48 O7 N1 P1	2.171	+Na	104	1	0.766	0.551	0.115	0.772	0.907	0.898	0.514	0.606	0.029	0.195	0.001	0.637	B	B	B	B	B	0.7	0.7	0.34	0	0.751	3	1	1	2	1	36.432	27.718	25.966	47.605	39.996	90.853	55.326	64.753	95.02	79.833	2.390E08	1.830E08	1.316E08	2.757E07	1.846E08	1.998E07	1.811E07	1.794E07	1.028E07	1.210E07	8.735	7.513	118.226	115.031	131.832	6.284	4.384	64.949	65.602	79.017
PC(8:1e_9:0)	PC	8:1e_9:0	17:1e	1	1	0	507.3325	C25 H50 O7 N1 P1	2.25	+H	126	1	0.864	0.492	0.693	2.034	0.94	0.509	0.697	1.838	0.77	0.034	0.498	0.002	-	-	-	-	B	0.855	0.661	0.89	0.655	0.75	0	0	0	0	1	0	0	0	0	11.368	0	0	0	0	56.842	1.256E06	1.085E06	6.174E05	8.698E05	2.554E06	2.164E05	2.035E05	1.102E05	1.508E05	3.978E05	18.319	109.817	38.828	129.866	1.91	12.474	94.868	40.373	110.274	20.406
PC(9:0_9:0)	PC	9:0_9:0	18:0	1	1	0	537.3431	C26 H52 O8 N1 P1	1.827	+H	162	1	0.838	1.054	0.852	1.14	0.896	1.281	0.975	1.236	0.456	0.717	0.304	0.333	A	C	C	C	-	0.792	0.875	0.91	0.87	0.79	3	1	1	1	0	28.082	8.406	9.179	9.567	0	93.606	84.061	91.788	95.672	0	1.011E07	8.475E06	1.066E07	8.615E06	1.153E07	9.672E05	8.669E05	1.239E06	9.428E05	1.195E06	16.461	42.017	14.009	6.36	6.374	16.207	32.371	4.866	5.759	7.75
PC(4:0_14:1)	PC	4:0_14:1	18:1	1	2	0	535.3274	C26 H50 O8 N1 P1	1.586	+H	150	1	1.903	0.976	0.783	1.098	1.466	1.039	0.695	1.057	0.407	0.955	0.533	0.839	-	-	-	B	-	0.752	0.955	0.935	0.865	0.865	0	0	0	1	0	0	0	0	26.43	0	0	0	0	88.101	0	7.593E06	1.445E07	7.410E06	5.944E06	8.337E06	7.220E05	1.059E06	7.499E05	5.019E05	7.633E05	42.291	111.982	57.443	8.975	68.061	31.964	111.028	27.403	5.592	65.736
PC(4:0_14:1)	PC	4:0_14:1	18:1	1	2	0	535.3274	C26 H50 O8 N1 P1	1.904	+H	151	1	0.586	1.509	0.065	0.262	1.498	1.518	0.191	0.763	0.323	0.576	0.002	0.014	-	-	B	-	-	0.735	0	0.395	0	0	0	0	1	0	0	0	0	11.98	0	0	0	0	59.902	0	0	9.805E05	5.746E05	1.479E06	6.388E04	2.572E05	1.265E05	1.895E05	1.919E05	2.410E04	9.649E04	17.844	135.074	126.364	23.691	99.616	27.288	131.072	91.795	0.084	108.364
PC(10:1e_8:0)	PC	10:1e_8:0	18:1e	1	4	0	521.3481	C26 H52 O7 N1 P1	3.049	+Na	158	1	0.947	1.016	0.95	1.022	0.843	0.925	0.91	1.003	0.444	0.393	0.002	0.012	B	-	B	-	B	0.812	0.845	0.935	0.815	0.89	3	0	1	0	1	8.257	0	7.392	0	30.2	40.877	0	24.476	0	100	2.217E08	2.099E08	2.251E08	2.105E08	2.266E08	3.225E07	2.719E07	2.983E07	2.936E07	3.235E07	0.669	15.219	3.543	1.168	0.236	12.726	14.406	5.238	3.916	5.519
PC(8:0e_10:1)	PC	8:0e_10:1	18:1e	1	4	0	521.3481	C26 H52 O7 N1 P1	3.245	+Na	159	1	0.744	0.591	0.672	0.939	0.719	0.546	0.708	0.902	0.04	0.003	0.043	0.697	-	-	-	B	-	0.967	0.98	0.995	0.99	0.95	0	0	0	1	0	0	0	0	39.412	0	0	0	0	78.667	0	1.304E08	9.709E07	7.712E07	8.771E07	1.225E08	1.666E07	1.198E07	9.087E06	1.179E07	1.502E07	8.019	18.845	6.205	32.446	32.309	12.239	20.459	6.196	34.111	38.196
PC(12:1e_6:0)	PC	12:1e_6:0	18:1e	1	4	0	521.3481	C26 H52 O7 N1 P1	3.657	+Na	160	1	0.539	0.45	0.228	0.174	0.583	0.482	0.285	0.224	0.238	0.16	0.041	0.028	-	C	-	-	B	0.958	0.975	0.925	0.98	0.95	0	1	0	0	1	0	13.797	0	0	21.208	0	68.984	0	0	70.224	7.680E06	4.140E06	3.457E06	1.751E06	1.338E06	1.457E06	8.499E05	7.020E05	4.158E05	3.268E05	32.023	98.322	107.648	99.488	54.825	17.902	87.25	98.131	96.23	67.807
PC(8:1e_10:0)	PC	8:1e_10:0	18:1e	1	4	0	521.3481	C26 H52 O7 N1 P1	4.044	+Na	161	1	0.768	0.772	0.84	1.703	0.799	0.765	0.656	1.233	0.153	0.158	0.454	0.111	-	-	-	-	B	0.923	0.955	0.89	0.92	0.79	0	0	0	0	1	0	0	0	0	49.818	0	0	0	0	99.239	2.293E06	1.762E06	1.769E06	1.926E06	3.905E06	5.230E05	4.180E05	3.999E05	3.432E05	6.450E05	17.441	4.45	5.05	39.101	43.298	17.321	27.187	0.232	1.507	50.767
